"","original_shape_Elongation","original_shape_Flatness","original_shape_LeastAxisLength","original_shape_MajorAxisLength","original_shape_Maximum2DDiameterColumn","original_shape_Maximum2DDiameterRow","original_shape_Maximum2DDiameterSlice","original_shape_Maximum3DDiameter","original_shape_MeshVolume","original_shape_MinorAxisLength","original_shape_Sphericity","original_shape_SurfaceArea","original_shape_SurfaceVolumeRatio","original_firstorder_10Percentile","original_firstorder_90Percentile","original_firstorder_Energy","original_firstorder_Entropy","original_firstorder_InterquartileRange","original_firstorder_Kurtosis","original_firstorder_Maximum","original_firstorder_Mean","original_firstorder_MeanAbsoluteDeviation","original_firstorder_Median","original_firstorder_Minimum","original_firstorder_Range","original_firstorder_RobustMeanAbsoluteDeviation","original_firstorder_RootMeanSquared","original_firstorder_Skewness","original_firstorder_Uniformity","original_firstorder_Variance","original_glcm_Autocorrelation","original_glcm_JointAverage","original_glcm_ClusterProminence","original_glcm_ClusterShade","original_glcm_ClusterTendency","original_glcm_Contrast","original_glcm_Correlation","original_glcm_DifferenceAverage","original_glcm_DifferenceEntropy","original_glcm_DifferenceVariance","original_glcm_JointEnergy","original_glcm_JointEntropy","original_glcm_Imc1","original_glcm_Imc2","original_glcm_Idm","original_glcm_Idmn","original_glcm_Id","original_glcm_Idn","original_glcm_InverseVariance","original_glcm_MaximumProbability","original_glcm_SumEntropy","original_glcm_SumSquares","original_glrlm_GrayLevelNonUniformity","original_glrlm_GrayLevelNonUniformityNormalized","original_glrlm_GrayLevelVariance","original_glrlm_HighGrayLevelRunEmphasis","original_glrlm_LongRunEmphasis","original_glrlm_LongRunHighGrayLevelEmphasis","original_glrlm_LongRunLowGrayLevelEmphasis","original_glrlm_LowGrayLevelRunEmphasis","original_glrlm_RunEntropy","original_glrlm_RunLengthNonUniformity","original_glrlm_RunLengthNonUniformityNormalized","original_glrlm_RunPercentage","original_glrlm_RunVariance","original_glrlm_ShortRunEmphasis","original_glrlm_ShortRunHighGrayLevelEmphasis","original_glrlm_ShortRunLowGrayLevelEmphasis","original_glszm_GrayLevelNonUniformity","original_glszm_GrayLevelNonUniformityNormalized","original_glszm_GrayLevelVariance","original_glszm_HighGrayLevelZoneEmphasis","original_glszm_LargeAreaEmphasis","original_glszm_LargeAreaHighGrayLevelEmphasis","original_glszm_LargeAreaLowGrayLevelEmphasis","original_glszm_LowGrayLevelZoneEmphasis","original_glszm_SizeZoneNonUniformity","original_glszm_SizeZoneNonUniformityNormalized","original_glszm_SmallAreaEmphasis","original_glszm_SmallAreaHighGrayLevelEmphasis","original_glszm_SmallAreaLowGrayLevelEmphasis","original_glszm_ZoneEntropy","original_glszm_ZonePercentage","original_glszm_ZoneVariance","original_gldm_DependenceEntropy","original_gldm_DependenceNonUniformity","original_gldm_DependenceNonUniformityNormalized","original_gldm_DependenceVariance","original_gldm_GrayLevelNonUniformity","original_gldm_GrayLevelVariance","original_gldm_HighGrayLevelEmphasis","original_gldm_LargeDependenceEmphasis","original_gldm_LargeDependenceHighGrayLevelEmphasis","original_gldm_LargeDependenceLowGrayLevelEmphasis","original_gldm_LowGrayLevelEmphasis","original_gldm_SmallDependenceEmphasis","original_gldm_SmallDependenceHighGrayLevelEmphasis","original_gldm_SmallDependenceLowGrayLevelEmphasis","original_ngtdm_Busyness","original_ngtdm_Coarseness","original_ngtdm_Complexity","original_ngtdm_Contrast","original_ngtdm_Strength"
"original_firstorder_RootMeanSquared",0.0804411011705555,0.0830811820578812,0.59261981803712,0.377817565552089,0.55119440057169,0.575131141006442,0.535493117687655,0.524238787140126,0.445499870359533,0.582776334989467,-0.317801078399325,0.528770023649128,-0.661453370504906,0.89786035697776,0.59451829016738,0.463352984171689,-0.820420301041047,-0.886966632121916,0.688113523993898,0.315606200403787,0.994939887783928,-0.840988152619156,0.929235896934326,0.783994723113094,-0.511276811320625,-0.873005557075969,1,-0.604009029168609,0.72148327813395,-0.780080462724358,-0.516379774469114,-0.510364167889316,-0.452882868298818,0.247441508852741,-0.731391433674894,-0.822324597069147,-0.275750362301304,-0.88807181999086,-0.829152381571989,-0.763871945278857,0.564569898870955,-0.709591856165833,0.75018181240806,-0.753641819222464,0.847234457769838,0.778122459036208,0.856990163884339,0.820736536864805,0.898354551146024,0.596065674307942,-0.778098749668,-0.778100121039326,0.443570597410331,0.742726394005857,-0.757577897683231,-0.511940367125642,0.553457025528285,-0.136221868360736,0.154005675017405,-0.0643497650325952,-0.709487843481574,0.410038100984803,-0.820045779318872,-0.765666065577119,0.484983931072261,-0.784543077340663,-0.572642131722214,-0.127579190029668,0.430150529720943,0.516268412398837,-0.587951345675397,-0.564795275098365,0.24134342637174,0.345730264200462,0.131044050946794,0.441668173717529,0.241251150635387,-0.496109736744668,-0.488189262784413,-0.586422739541166,0.464081682283484,-0.172467477868627,-0.893653598505243,0.2411022263751,-0.0641770550048945,0.336525395024454,-0.871625313258055,0.610948415012713,0.40239477958323,-0.780034114782198,-0.506539165257213,0.649006267865598,0.176834415510723,0.266066328574991,-0.147038558742068,-0.883946823147476,-0.806069217906915,-0.393744849607856,0.271251720673595,-0.603991407842568,-0.683028553262032,-0.808937301085572,-0.618185980426922
"original_firstorder_Skewness",-0.105181497181999,-0.197382949716656,-0.460155091856392,-0.214419447412475,-0.318374922128851,-0.388147459384608,-0.359532220632842,-0.319479554334335,-0.263123812401318,-0.374663006563121,0.154011021233923,-0.32559573129114,0.508239844810499,-0.578128281203497,-0.0929527527748042,-0.250788586051621,0.622426123499441,0.651816183020976,-0.735957699603481,-0.0828371387818713,-0.614878604846973,0.584591242394814,-0.614395188318096,-0.401518895749093,0.302301334673043,0.63600832526336,-0.604009029168609,1,-0.593004618538619,0.552624172312211,0.260724611939013,0.199812361607525,0.331155216767483,-0.1180727452605,0.526176500967192,0.546779120377808,0.287468815329292,0.611262432632997,0.573532472848906,0.490105344689091,-0.508775724527976,0.560028038778327,-0.573645054518295,0.598443806908336,-0.644872369492183,-0.522559910173525,-0.645159609631126,-0.618885027677006,-0.63180992152332,-0.534111413211257,0.604885485112035,0.550293790377782,-0.259638090865461,-0.571248874379992,0.530878522619857,0.26599958360348,-0.46501357724041,-0.123261905265967,0.0483631451639931,0.175797936274179,0.495971530248789,-0.234815694593787,0.633918106310103,0.617637315628476,-0.421301483840179,0.609912182040674,0.33245828133788,0.19196857417996,-0.282674729922081,-0.228043050899472,0.424462197902872,0.391822548856247,-0.036215549636827,-0.361275686861256,0.0464494489876603,-0.297941429558653,-0.240771551245423,0.0750503187352903,0.0453732819025,0.401623927214265,-0.349660234659029,0.179533454477511,0.614350462727967,-0.0362158531201018,0.107252002999655,-0.162611042856455,0.631692068849787,-0.578269499977514,-0.241713730928836,0.552573828169644,0.256480704577098,-0.560031539682594,-0.357370998674909,-0.0106578693170013,0.261273034821594,0.605975134827678,0.564437282994482,0.251969841054316,-0.00239882652257343,0.45663398041179,0.468668217802019,0.551820889758215,0.469178883343127
"original_firstorder_Uniformity",0.0610613690269927,0.0986185006020875,0.616391550790667,0.421108394932364,0.561183333755749,0.578049602476512,0.556596478042419,0.548152143845579,0.540282604131836,0.5882834240422,-0.21022409247239,0.568713395309048,-0.563448208374958,0.812740172535455,0.111969478368071,0.558603369319261,-0.95901147788311,-0.772700973735173,0.83318276155481,0.0640287015409727,0.731791837941382,-0.819823227750011,0.573022871642385,0.81109492497588,-0.663704641287258,-0.793919349725408,0.72148327813395,-0.593004618538619,1,-0.71064413804426,-0.677661221058425,-0.720079305537803,-0.40643034249821,0.352729202418112,-0.65509897022886,-0.698034881444011,-0.4164838508085,-0.815032251407625,-0.93039903358135,-0.73807273108102,0.953543763744058,-0.932737759954118,0.586177916259214,-0.845764390148052,0.935469220119613,0.659304699741615,0.931092023217244,0.72406377745156,0.829461200047007,0.928412509752364,-0.944573878425616,-0.688784010421429,0.627631826893134,0.983958319342348,-0.705119960798649,-0.672044475687172,0.886860013734971,-0.261144248319771,0.526604139233643,0.270116951754986,-0.831242037138478,0.371687738799752,-0.936888624650595,-0.944339256277357,0.836889481537587,-0.953025350753558,-0.71817112055142,0.182007758207177,0.489345882222304,0.780941082510602,-0.646032327546899,-0.692609467377479,0.531448756031281,0.530306551528124,0.383193415536074,0.710131034548772,0.121147242897586,-0.498326362703223,-0.504142263341625,-0.691579832278418,0.708751348842337,-0.47156784365191,-0.832026252512113,0.531126090116463,-0.426124379112972,0.313923251851187,-0.723005382028859,0.769421536642385,0.664824171416114,-0.710696402656408,-0.66596321830966,0.922273638843278,0.0782437395702677,0.613009435504475,0.179446490766722,-0.832599341730341,-0.76818067211328,-0.272297895481615,0.499167137852586,-0.426619813275398,-0.668357553641099,-0.640964826270786,-0.42001177205601
"original_firstorder_Variance",-0.0582390535831558,-0.0715374981192626,-0.428161913043243,-0.308394636785496,-0.388887260465219,-0.39932648617349,-0.393258988743254,-0.386240964890672,-0.336223267487895,-0.4169758050901,0.19284241471978,-0.385159692107423,0.439774945664214,-0.93888173089277,-0.113022149339528,-0.365214771218582,0.834529829765214,0.918631763358393,-0.67489397921458,0.0338019261310503,-0.836324335519169,0.970202097434881,-0.663128313602116,-0.886478554736157,0.778668696712352,0.952172093744536,-0.780080462724358,0.552624172312211,-0.71064413804426,1,0.804001001684829,0.740740065848701,0.835287746874841,-0.606008023444773,0.975948582418851,0.851727204305354,0.532019504914852,0.845234808992498,0.822493731134632,0.916391828705378,-0.567552246733413,0.7775253843045,-0.622124468185221,0.762391414026185,-0.739886079807239,-0.604854728364028,-0.754088593987605,-0.606283924658175,-0.781415057496097,-0.556788276084035,0.836835415167833,0.986300294251052,-0.407231132647115,-0.745737868430701,0.997607748631457,0.818981836267488,-0.50713506115682,0.507957638852216,-0.204866696778531,-0.0946995865661187,0.846133134719681,-0.253690295166711,0.706558466701757,0.663110407739056,-0.446344896624389,0.689574035746119,0.851087938685332,-0.0520596818377073,-0.341520142910791,-0.616644817155454,0.903252268012357,0.857334639707397,-0.240867391886638,-0.26929839979451,-0.133808816158378,-0.550119210742195,0.0257318777723365,0.474265422680455,0.47250976518114,0.869779087962843,-0.586096637806998,0.474907910127582,0.750093954125715,-0.240627883476687,0.396453620839152,-0.165472570029162,0.662490376470035,-0.469774796977203,-0.375906905587129,0.999996212561582,0.814395715218351,-0.572376159170695,0.156140051554392,-0.269434850477171,-0.0153336614393498,0.743860302716913,0.901053189081409,0.133489909532011,-0.276439322478145,0.342483032123733,0.921107045137956,0.769498933034861,0.556009195509865
"original_glcm_Autocorrelation",0.0305961860020593,0.0234396842567736,-0.270033438932085,-0.243751561297573,-0.280533728081866,-0.265475215271902,-0.263023131864675,-0.278938859973664,-0.278492236932315,-0.276600630440033,0.106313452917555,-0.287684550391577,0.185117931232593,-0.792072258785804,0.0338242686441827,-0.319720962537682,0.770940382005432,0.673321356777496,-0.559091761544749,0.147468733731806,-0.563356377571797,0.828723787485063,-0.274396299410743,-0.923450021280368,0.868773968435339,0.742663360259731,-0.516379774469114,0.260724611939013,-0.677661221058425,0.804001001684829,1,0.976841434347526,0.656813068346408,-0.731521110751825,0.783869486137432,0.643036505571461,0.59139632531322,0.665402704090841,0.770741762791139,0.821588944043221,-0.572565773198607,0.791199511037396,-0.344566659370848,0.687790604520031,-0.614254757595766,-0.392385482592327,-0.623647285464077,-0.371915838089135,-0.628816037066917,-0.51108936230471,0.80092760310792,0.783493129482175,-0.408653981914336,-0.731445887269509,0.827238650960544,0.994583108186085,-0.478359118123317,0.820053881558172,-0.408198857050048,-0.472430088200778,0.867460344250575,-0.150493216112338,0.585103617793228,0.554900734452089,-0.425590189541035,0.595293638228698,0.987084814336727,-0.439865035641376,-0.28112379314897,-0.742146840636917,0.84748105645608,0.943908564045376,-0.306355748658532,-0.184825407382768,-0.198643590863448,-0.718874284654028,0.237968977018805,0.54272948209779,0.556672513053246,0.943342876059442,-0.729317058332965,0.679259470800804,0.58584936495265,-0.306050254120647,0.625365191939943,-0.0725283422341836,0.418158839056208,-0.301795349968227,-0.391206795307523,0.804178296944966,0.996625144991315,-0.498182034099577,0.496207683494456,-0.404798712187818,-0.418480507179935,0.587506741795583,0.808096320090654,-0.125572794776731,-0.363234158399841,0.0687352586630239,0.836307748460999,0.47801804738081,0.175807448671204
"original_glcm_JointAverage",0.0354149393945027,0.0358279432672721,-0.312259511286007,-0.279968794466925,-0.330904740314897,-0.31188317491031,-0.304262535235141,-0.32517393263645,-0.331840001139303,-0.325203347782299,0.138370762380358,-0.338189147839465,0.211607563424726,-0.766985782693168,0.0160862755592035,-0.371577415452973,0.791545693883514,0.635460750320839,-0.545160025597543,0.126243555700322,-0.546972716687568,0.798576070990884,-0.262805816851771,-0.928480259128235,0.862197476566299,0.702728799362966,-0.510364167889316,0.199812361607525,-0.720079305537803,0.740740065848701,0.976841434347526,1,0.546864150233323,-0.651652487181175,0.702693116268212,0.625891660800855,0.554051887130863,0.668227634176872,0.799340149929064,0.79479877381938,-0.622113317777049,0.804248719660537,-0.351003097057711,0.713044895817594,-0.643648225334221,-0.42085369957335,-0.651219993706978,-0.388710404973361,-0.645457346707513,-0.550218959325271,0.811520534003592,0.712821666147667,-0.464678043328327,-0.778106224139082,0.765562373661003,0.966209316116593,-0.530463153848811,0.802176836258586,-0.50645203935072,-0.535609149519413,0.87798288786509,-0.197076643233414,0.619619881224657,0.591472638776383,-0.476771509443656,0.6358154714003,0.956980315874992,-0.48570693971634,-0.332061368779317,-0.830273360395763,0.80118225719185,0.903337945562906,-0.380583134788021,-0.21238042565275,-0.269959703283887,-0.777937785386893,0.203818065214247,0.618190308996362,0.637044566852499,0.901795493421644,-0.772700535168941,0.681142261077951,0.613779569619442,-0.38020960729788,0.615685858816765,-0.133944603210391,0.43098374285545,-0.314529233052782,-0.451984739491458,0.740925236666535,0.968532515659682,-0.538659358956151,0.491050037336936,-0.516083011415359,-0.483843059479611,0.617154921407702,0.773544984487378,-0.0776433618217149,-0.453969055379395,0.0880118793821701,0.77902619957039,0.474723656717307,0.166119613325915
"original_glcm_ClusterProminence",-0.0317840306498939,-0.0551567774922394,-0.135042650405365,-0.109199034314521,-0.105612233392401,-0.113465826749248,-0.123376371215282,-0.122511012672048,-0.097403433646287,-0.12006563492048,0.021240423846838,-0.11440263679731,0.157971990293719,-0.682468213417727,0.0295970332322986,-0.132685688518405,0.510413666406932,0.605067867338554,-0.396623222492312,0.262096775312341,-0.5275689439726,0.71463734766593,-0.368204831728007,-0.635759330188016,0.680549995682909,0.670434133738266,-0.452882868298818,0.331155216767483,-0.40643034249821,0.835287746874841,0.656813068346408,0.546864150233323,1,-0.754749500299173,0.893863169218672,0.561007176837489,0.54294753580828,0.500731940653385,0.48046827336455,0.67539882593206,-0.325118585510784,0.503780170935158,-0.358010238515824,0.469308412267025,-0.388026169091176,-0.243366613979565,-0.399567258371887,-0.233139618202014,-0.415677844781372,-0.311706264729648,0.547564080280026,0.856973333476466,-0.192334746883915,-0.431253039638829,0.839987763754873,0.699880052474426,-0.26232548106677,0.550520056726686,-0.0957971130923955,-0.0648111828104373,0.585335220043856,-0.018888714263898,0.358614298809452,0.336728441553586,-0.229862225562399,0.353664450422887,0.703784433711566,-0.0553095163159941,-0.11879974750703,-0.396974806148969,0.798206220169865,0.7452041791796,-0.125648867103303,-0.0642606155251794,-0.0696491909995819,-0.366189442327843,0.224325888344985,0.203116780273237,0.208680586993031,0.745367006314954,-0.406727318322808,0.463168893709983,0.368366694125271,-0.125515455524068,0.415206826662877,0.0417051284319624,0.299976277730911,-0.219936601283994,-0.178697920326408,0.835337347251305,0.693493992634271,-0.292330893301974,0.302016268751585,-0.111721065089132,-0.00768942309934702,0.361267029559136,0.636150461782822,-0.061006108198536,-0.147568122056909,0.114548334879216,0.777611947924507,0.448095673951416,0.37829156621274
"original_glcm_ClusterShade",-0.0432701738745992,-0.0427465606870223,0.0486505336076283,0.077480368576826,0.055792023086424,0.052179455613461,0.0614610064289442,0.0732922517662939,0.0653569742986246,0.0525591348389947,-0.0246944581932778,0.0682469048072426,0.000643726599157145,0.562443501848288,-0.0414146478785663,0.10539113844682,-0.427631631938519,-0.422094721458772,0.356657485698795,-0.137461937542588,0.29769462548143,-0.563371133449588,-0.0100892493090417,0.585415962848411,-0.573330090541149,-0.506911078498211,0.247441508852741,-0.1180727452605,0.352729202418112,-0.606008023444773,-0.731521110751825,-0.651652487181175,-0.754749500299173,1,-0.684663905273954,-0.43610219632683,-0.468441847352938,-0.390594113995289,-0.430341520998466,-0.600580479119332,0.292810591968155,-0.468904430048058,0.157922719913498,-0.383867672507137,0.29857977006933,0.204020863173312,0.308577694894751,0.175447186489749,0.320366390877348,0.248182210666234,-0.477703672244667,-0.657760851781873,0.176056198743222,0.386251009142644,-0.617485060055869,-0.729618904868889,0.216795880191435,-0.664749297633872,0.186384885512889,0.286202215774861,-0.532455809277494,-0.0237450864145359,-0.267858891439605,-0.250976859164194,0.189788143579884,-0.275473143231464,-0.711113323535244,0.287595414536626,0.0758617962117921,0.385105632725917,-0.563426320328991,-0.66921544864009,0.12926126015692,0.0353691213560556,0.0747777082511587,0.404333840865589,-0.296310633657102,-0.273584772615842,-0.282157380522873,-0.668741767126902,0.423633235953674,-0.459862529299497,-0.272299688549877,0.129126442646248,-0.465970620359867,-0.077319268636322,-0.168276123402788,0.102916742145238,0.166469232484954,-0.606106607706748,-0.73465928502813,0.222671445588804,-0.460696163309645,0.152463251655583,0.256107161902176,-0.275273043918207,-0.521837124266842,0.194376030968498,0.150803769846827,0.0720202647920195,-0.653041058621971,-0.278946419754276,0.105946230931705
"original_glcm_ClusterTendency",-0.0641445836552776,-0.0803110222907825,-0.342030132588355,-0.235532534419453,-0.298618700098702,-0.312602242810426,-0.305863015239154,-0.299751507889219,-0.269109925602301,-0.325783508204087,0.125402741355628,-0.305333114498459,0.352496574740494,-0.90014082281406,-0.0945755201216674,-0.302519977111936,0.782255639994237,0.872652417273415,-0.624149770075795,0.0992824219226966,-0.790082804378338,0.927665920808527,-0.615469432917443,-0.845136552080974,0.776779958764433,0.911258550029165,-0.731391433674894,0.526176500967192,-0.65509897022886,0.975948582418851,0.783869486137432,0.702693116268212,0.893863169218672,-0.684663905273954,1,0.781174003258153,0.591401364350801,0.770628747566127,0.754651652255713,0.858145287077592,-0.523984974997449,0.754367555892542,-0.549763838511759,0.702310897007808,-0.674365443889452,-0.501077156848885,-0.686964603929618,-0.515717337411958,-0.713024466032195,-0.518637075160636,0.805523176019944,0.991230833193268,-0.352428242016562,-0.685993334304838,0.971997519537023,0.805318707012534,-0.456725240652301,0.516739016131958,-0.188985862707831,-0.124978090793683,0.813203380297782,-0.180037981720169,0.637111078400515,0.598980820937132,-0.401916975063475,0.621673548789551,0.833240840142986,-0.094620774678152,-0.274688702881726,-0.568672400716128,0.877607327986842,0.851324892234254,-0.210597892256094,-0.220886036767552,-0.116043440558767,-0.527610099053183,0.0974776681284866,0.361606885871348,0.363471752167794,0.857316595057532,-0.567071233743456,0.521077932392632,0.663922809410739,-0.210385829265662,0.448625366580464,-0.0896502474289952,0.584984878789317,-0.432632602012092,-0.326246562952419,0.975968414363003,0.799836788876191,-0.518634139158701,0.175597008351952,-0.231014006757284,-0.0494402844272222,0.654287900911699,0.8554868263074,0.0436054903598159,-0.24168969071916,0.270763183903049,0.907987544810168,0.670475073268512,0.451791680052752
"original_glcm_Contrast",-0.0870503550236493,-0.104780748937115,-0.561711149598183,-0.368673509280926,-0.505727590268019,-0.525708374553284,-0.508502974053938,-0.484289092261621,-0.408442762526865,-0.54419477147997,0.275968843542317,-0.482133303098022,0.636681049525601,-0.868457509861478,-0.231431682082601,-0.419548401695671,0.803601942116503,0.869975330313835,-0.64641147193742,-0.198523432444701,-0.851139745259031,0.863874013605925,-0.729819656350318,-0.797397459932562,0.58289472371888,0.871911407365774,-0.822324597069147,0.546779120377808,-0.698034881444011,0.851727204305354,0.643036505571461,0.625891660800855,0.561007176837489,-0.43610219632683,0.781174003258153,1,0.171713671054484,0.967539479263101,0.840561250109361,0.931767584619855,-0.551645523507936,0.679933748365689,-0.766521601278883,0.750484062495248,-0.810633026937597,-0.865473528461487,-0.830132684827568,-0.831181963487717,-0.867224248476591,-0.567068861494395,0.760560005562894,0.856821602619843,-0.421020412426537,-0.720693632353767,0.836905189934492,0.646048862993599,-0.531024373431696,0.274460631686973,-0.157409045067663,0.0466184582961986,0.722667949793589,-0.368564614841325,0.777655282270387,0.725175103072998,-0.466738852724853,0.744762666975962,0.700172563539342,0.105693721223029,-0.41233301665376,-0.543054816407953,0.714222972699835,0.700634256273101,-0.231858980734094,-0.318599940582155,-0.126237949326668,-0.466313580882851,-0.181190834450752,0.611962752836294,0.596020438334422,0.730705557956588,-0.495382083413032,0.210709660049692,0.874288593551571,-0.23163028971162,0.0868650333969403,-0.299118374520521,0.859445906623675,-0.559418471632448,-0.385125667486317,0.851504328879137,0.638156865253232,-0.61331520566198,-0.0713914315266214,-0.263542899969517,0.131132436479239,0.87625100440233,0.908419758857739,0.334467591147536,-0.264715271891411,0.511453946514365,0.855177258057699,0.9448929353217,0.569970513416437
"original_glcm_Correlation",0.0496916567533575,0.0299474394457424,0.100849121742544,0.0483386157132077,0.0888893436913068,0.0877385085813761,0.0943998284323899,0.0690868474356559,0.0318172627860317,0.111475806800979,-0.0685970864444354,0.0641730897338549,-0.185557551834302,-0.483915332647594,0.121539461756392,-0.0066804051097368,0.47726896847407,0.397631359212204,-0.40347388353148,0.382316533090473,-0.318310252708647,0.52664014508556,-0.165300862863223,-0.540598591926257,0.660543096283062,0.456620187064452,-0.275750362301304,0.287468815329292,-0.4164838508085,0.532019504914852,0.59139632531322,0.554051887130863,0.54294753580828,-0.468441847352938,0.591401364350801,0.171713671054484,1,0.212505891113955,0.361862667392774,0.32304888857887,-0.352765712101122,0.560211503464534,-0.0961054625842884,0.478244655609514,-0.25262466540189,0.0978141062716602,-0.250264180012673,0.0632894115774464,-0.245495025020502,-0.304574022842438,0.560367745430549,0.524776141363724,-0.131197004623088,-0.461980685552168,0.553828382673533,0.602837715296988,-0.209161353245314,0.574790919019637,-0.239612968667456,-0.32747838885555,0.663351683357172,0.136708267999654,0.217068050381185,0.210127980391788,-0.188124359864281,0.235081127690662,0.580276098150676,-0.325189441026693,-0.0197993292825529,-0.544361080804239,0.600175037875256,0.581035970386931,-0.127432597831315,0.0272042244265695,-0.107116647963282,-0.451748415005561,0.397629370554719,-0.0746782000195508,-0.0538043460446895,0.553079281954334,-0.499484432880396,0.81422347814178,0.15457058759746,-0.127272216324276,0.780250611262489,0.18432410507741,0.0176578199243342,-0.075725579377633,-0.128447938898843,0.532274168409127,0.605554095306851,-0.203334537697729,0.418411636015258,-0.209478409165466,-0.301263053695355,0.135950635944094,0.355215819764759,-0.29177065603794,-0.190600047720549,-0.169890018732399,0.464099645219359,0.0763807091147744,0.0297222005041687
"original_glcm_DifferenceAverage",-0.092071807178969,-0.113486740216682,-0.646031765922039,-0.422264526613466,-0.586556416899068,-0.608762969085406,-0.583256477574322,-0.560391108480229,-0.484901114897032,-0.625714844756732,0.306552940821015,-0.563203055194668,0.706816954310925,-0.913609185378533,-0.278539198799159,-0.496801292215746,0.902463273992705,0.909027613400958,-0.744216993963166,-0.228772326539251,-0.90392918968182,0.901829845454042,-0.77629507022012,-0.846693333634767,0.609701387218469,0.909507090495291,-0.88807181999086,0.611262432632997,-0.815032251407625,0.845234808992498,0.665402704090841,0.668227634176872,0.500731940653385,-0.390594113995289,0.770628747566127,0.967539479263101,0.212505891113955,1,0.932129184768692,0.920438322988446,-0.666420470507383,0.786102376413122,-0.796520194220142,0.833040730323474,-0.921443713916315,-0.891782133921652,-0.934971564577854,-0.896407688956743,-0.956546243726021,-0.68163938882001,0.855684811996686,0.841241830638958,-0.502191721926051,-0.834033504914519,0.829334987825032,0.661568874964785,-0.642208482159001,0.241458300229889,-0.234153284121103,-0.0187683978681,0.789413851242136,-0.425635968745761,0.894597223221932,0.845239167877467,-0.571001990894359,0.865193783154493,0.722706933210549,0.0516615723577096,-0.474594833976343,-0.617313456586264,0.704959065649858,0.714428103142683,-0.295989017473846,-0.396114238147956,-0.169216274682565,-0.542844596795711,-0.221059518660741,0.633721512333196,0.621344685924106,0.73858347934833,-0.56016859038521,0.242400657152252,0.961266146430408,-0.29571495240105,0.116982721578179,-0.350941290324523,0.925294348721915,-0.665601997250264,-0.469236789788771,0.84511294649426,0.653550243529618,-0.73364038446202,-0.12842843713026,-0.34563590949413,0.0701747404027549,0.961216814014607,0.931542508066035,0.389819215468737,-0.32455835809849,0.585399768328774,0.823408731627708,0.916214059976147,0.589514217687036
"original_glcm_DifferenceEntropy",-0.0634915114521626,-0.0834640070895981,-0.652828624756995,-0.452879027680155,-0.605807631473552,-0.621523434534168,-0.589992837347018,-0.58514602679124,-0.552410593024417,-0.636737380323667,0.284887971998455,-0.6072111258532,0.606523795528904,-0.922394486227231,-0.21150203456359,-0.573322577043527,0.980302690241586,0.876033602446985,-0.825559408096058,-0.155126351450825,-0.843029094760615,0.9206665317507,-0.653949523941795,-0.911830902992657,0.703450207103966,0.89762333895666,-0.829152381571989,0.573532472848906,-0.93039903358135,0.822493731134632,0.770741762791139,0.799340149929064,0.48046827336455,-0.430341520998466,0.754651652255713,0.840561250109361,0.361862667392774,0.932129184768692,1,0.888728861138924,-0.807728703158252,0.926511643960156,-0.64664156512552,0.868889983342988,-0.955127520675636,-0.778022517688496,-0.959862514645646,-0.810972193118656,-0.940107122158135,-0.784860930486958,0.95693595015052,0.80117041576359,-0.610002205769123,-0.955281624887459,0.816543810451371,0.759843324406705,-0.75791537031809,0.356036279357598,-0.411737906486867,-0.237211668758622,0.890894055678155,-0.437502202350907,0.940842640128953,0.908556915644675,-0.686365149886851,0.936242974952931,0.807848290961928,-0.159300623621756,-0.512160800353137,-0.767738744887916,0.724889062399847,0.7737589854241,-0.421807506492584,-0.478150055396583,-0.267166130335489,-0.696741571200021,-0.152072743910107,0.647589411844282,0.649762234760105,0.785001223134988,-0.697152267314425,0.417206689159351,0.931699345115229,-0.42145384682073,0.339921864058602,-0.360053199459865,0.813118125400115,-0.6769935355004,-0.591969359081969,0.822524182884572,0.755589597028961,-0.826676624835573,-0.0158282972950394,-0.500787765109594,-0.153770171341963,0.932049702732355,0.895512253689978,0.288533212283554,-0.44225069932878,0.450609153020947,0.78706924847276,0.763220931857648,0.466501099716259
